dataset,formula_name,formula_label,site_branch,interaction_branch,source_stage,model_class,model_class_label,family,model_id,benchmark_id,model_display_label,threshold,reporting_note,false_positive_rate_year_1,false_positive_rate_year_2,false_positive_rate_year_3,false_positive_rate_year_4,false_positive_rate_year_5,false_positive_rate_year_6,false_positive_rate_year_7,false_positive_rate_year_8,false_positive_rate_year_9,false_positive_rate_year_10,false_positive_rate_lower_year_1,false_positive_rate_lower_year_2,false_positive_rate_lower_year_3,false_positive_rate_lower_year_4,false_positive_rate_lower_year_5,false_positive_rate_lower_year_6,false_positive_rate_lower_year_7,false_positive_rate_lower_year_8,false_positive_rate_lower_year_9,false_positive_rate_lower_year_10,false_positive_rate_upper_year_1,false_positive_rate_upper_year_2,false_positive_rate_upper_year_3,false_positive_rate_upper_year_4,false_positive_rate_upper_year_5,false_positive_rate_upper_year_6,false_positive_rate_upper_year_7,false_positive_rate_upper_year_8,false_positive_rate_upper_year_9,false_positive_rate_upper_year_10,false_positive_burden_year_1,false_positive_burden_year_2,false_positive_burden_year_3,false_positive_burden_year_4,false_positive_burden_year_5,false_positive_burden_year_6,false_positive_burden_year_7,false_positive_burden_year_8,false_positive_burden_year_9,false_positive_burden_year_10,false_positive_burden_lower_year_1,false_positive_burden_lower_year_2,false_positive_burden_lower_year_3,false_positive_burden_lower_year_4,false_positive_burden_lower_year_5,false_positive_burden_lower_year_6,false_positive_burden_lower_year_7,false_positive_burden_lower_year_8,false_positive_burden_lower_year_9,false_positive_burden_lower_year_10,false_positive_burden_upper_year_1,false_positive_burden_upper_year_2,false_positive_burden_upper_year_3,false_positive_burden_upper_year_4,false_positive_burden_upper_year_5,false_positive_burden_upper_year_6,false_positive_burden_upper_year_7,false_positive_burden_upper_year_8,false_positive_burden_upper_year_9,false_positive_burden_upper_year_10,false_positive_per_100_year_1,false_positive_per_100_year_2,false_positive_per_100_year_3,false_positive_per_100_year_4,false_positive_per_100_year_5,false_positive_per_100_year_6,false_positive_per_100_year_7,false_positive_per_100_year_8,false_positive_per_100_year_9,false_positive_per_100_year_10,ppv_year_1,ppv_year_2,ppv_year_3,ppv_year_4,ppv_year_5,ppv_year_6,ppv_year_7,ppv_year_8,ppv_year_9,ppv_year_10,tpr_year_1,tpr_year_2,tpr_year_3,tpr_year_4,tpr_year_5,tpr_year_6,tpr_year_7,tpr_year_8,tpr_year_9,tpr_year_10,net_benefit_year_1,net_benefit_year_2,net_benefit_year_3,net_benefit_year_4,net_benefit_year_5,net_benefit_year_6,net_benefit_year_7,net_benefit_year_8,net_benefit_year_9,net_benefit_year_10,net_benefit_lower_year_1,net_benefit_lower_year_2,net_benefit_lower_year_3,net_benefit_lower_year_4,net_benefit_lower_year_5,net_benefit_lower_year_6,net_benefit_lower_year_7,net_benefit_lower_year_8,net_benefit_lower_year_9,net_benefit_lower_year_10,net_benefit_upper_year_1,net_benefit_upper_year_2,net_benefit_upper_year_3,net_benefit_upper_year_4,net_benefit_upper_year_5,net_benefit_upper_year_6,net_benefit_upper_year_7,net_benefit_upper_year_8,net_benefit_upper_year_9,net_benefit_upper_year_10,support_label_year_1,support_label_year_2,support_label_year_3,support_label_year_4,support_label_year_5,support_label_year_6,support_label_year_7,support_label_year_8,support_label_year_9,support_label_year_10,reporting_status_year_1,reporting_status_year_2,reporting_status_year_3,reporting_status_year_4,reporting_status_year_5,reporting_status_year_6,reporting_status_year_7,reporting_status_year_8,reporting_status_year_9,reporting_status_year_10
PNU,base,Base,site_free,no_age_sex_interaction,Stage 5,no_cure,No-cure,weibull,PNU__base__weibull,NA,No-cure: weibull,0.05,Binary horizon outcome not supported at this horizon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.322091013824885,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.322091013824885,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0325383892317531,0.117870340745481,NA,NA,NA,NA,NA,NA,NA,NA,0.253989094419468,0.428537454228748,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.267760180995475,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.267760180995475,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0350187337029442,0.120209650337169,NA,NA,NA,NA,NA,NA,NA,NA,0.253145088672912,0.429733318030498,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.374884259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.374884259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0334620348194447,0.120330302350147,NA,NA,NA,NA,NA,NA,NA,NA,0.250246980333363,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0349774143490772,0.120003167907008,NA,NA,NA,NA,NA,NA,NA,NA,0.251401243259918,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.344540229885058,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.344540229885058,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0312534080343299,0.120003167907008,NA,NA,NA,NA,NA,NA,NA,NA,0.25160082833341,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.366428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.366428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0345559811859122,0.120003167907008,NA,NA,NA,NA,NA,NA,NA,NA,0.250246980333363,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.321287593984962,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.321287593984962,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0305464495716412,0.12482232704944,NA,NA,NA,NA,NA,NA,NA,NA,0.250205671729217,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0305340767701112,0.123647446479694,NA,NA,NA,NA,NA,NA,NA,NA,0.250205671729217,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.433333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.433333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0278105322983503,0.123647446479694,NA,NA,NA,NA,NA,NA,NA,NA,0.250205671729217,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.484824046920821,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.484824046920821,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0278105322983503,0.123647446479694,NA,NA,NA,NA,NA,NA,NA,NA,0.250205671729217,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.05,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.447902298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.447902298850575,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.126166588131937,0.261914649384528,NA,NA,NA,NA,NA,NA,NA,NA,0.0278105322983503,0.123647446479694,NA,NA,NA,NA,NA,NA,NA,NA,0.250205671729217,0.428732975258819,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.05,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
