dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,n_total,instability_marker,total_eligible_n,eligible_site_count,dominant_site,dominant_site_n,dominant_site_fraction,site_dominance_status,site_dominance_note,site_dominance_warning_flag,site_dominance_warning_note,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,completeness_plot_masked,percentage_method_plot,CCI_plot,SPT_plot,preferred_for_reporting,reporting_priority,reporting_preference_note,metric_name,metric_value,metric_scope
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,54,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.8297872340425532,0.8854216784658735,0.9028936752734208,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,CCI,0.8854216784658735,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,low_fraction,119,1,SNU,119,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,FALSE,0.2773109243697479,0.6394227215260649,0.6873772096107437,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,risk_set_n,12,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,CCI,0.5804343184588787,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,SPT,0.6405508744601004,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_censoring_n,134,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_censoring_prop,0.788235294117647,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_eventlike_n,31,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_eventlike_prop,0.18235294117647058,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_remission_n,8,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_remission_prop,0.047058823529411764,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_right_censoring_n,126,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_right_censoring_prop,0.7411764705882353,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_transition_n,31,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_transition_prop,0.18235294117647058,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,eligibility_fraction,0.6823529411764706,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,eligible_n,116,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,observed_person_time_year,461.46475017111555,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,percentage_method,0.2672413793103448,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,risk_set_fraction,0.047058823529411764,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,sparse,116,1,SNU,116,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,sparse,Displayed with caution: sparse risk set.,0.8,FALSE,0.2672413793103448,0.5804343184588787,0.6405508744601004,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,risk_set_n,8,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,CCI,0.5288970604895182,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,SPT,0.6009824136443337,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_censoring_n,137,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_censoring_prop,0.8058823529411765,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_eventlike_n,31,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_eventlike_prop,0.18235294117647058,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_remission_n,8,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_remission_prop,0.047058823529411764,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_right_censoring_n,129,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_right_censoring_prop,0.7588235294117647,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_transition_n,31,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_transition_prop,0.18235294117647058,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,eligibility_fraction,0.6294117647058823,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,eligible_n,107,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,observed_person_time_year,431.3935660506501,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,percentage_method,0.22429906542056074,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,risk_set_fraction,0.011764705882352941,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,107,1,SNU,107,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.22429906542056074,0.5288970604895182,0.6009824136443337,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,risk_set_n,2,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,CCI,0.4805598992194913,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,SPT,0.5703236530751931,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_censoring_n,138,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_censoring_prop,0.8117647058823529,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_eventlike_n,31,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_eventlike_prop,0.18235294117647058,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_remission_n,8,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_remission_prop,0.047058823529411764,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_right_censoring_n,130,horizon_level
merged,sex,Male,merged__sex__Male,merged | Sex = Male,site_free,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,170,very_sparse,98,1,SNU,98,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,very_sparse,Displayed with caution: very sparse risk set.,0.65,FALSE,0.23469387755102042,0.4805598992194913,0.5703236530751931,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,cumulative_right_censoring_prop,0.7647058823529411,horizon_level
